match_id,batter,runs,balls_faced
336033.0,M Kaif,10.0,7
336033.0,MS Dhoni,12.0,8
336033.0,MS Gony,2.0,4
336033.0,PA Patel,54.0,41
336033.0,S Badrinath,1.0,2
336033.0,SA Asnodkar,41.0,27
336033.0,SK Raina,45.0,25
336033.0,SP Fleming,7.0,4
336033.0,T Kohli,3.0,3
336033.0,YK Pathan,6.0,5
336034.0,AC Gilchrist,10.0,12
336034.0,AS Yadav,3.0,4
336034.0,B Chipli,10.0,7
336034.0,HH Gibbs,5.0,7
336034.0,JH Kallis,6.0,5
336034.0,MV Boucher,16.0,14
336034.0,Misbah-ul-Haq,3.0,5
336034.0,P Kumar,8.0,4
336034.0,R Dravid,26.0,19
336034.0,RG Sharma,57.0,43
336034.0,SB Bangar,17.0,7
336034.0,SB Styris,2.0,3
336034.0,Shahid Afridi,1.0,2
336034.0,V Kohli,38.0,31
336034.0,VVS Laxman,52.0,44
336034.0,W Jaffer,44.0,37
336035.0,A Chopra,2.0,3
336035.0,DB Das,0.0,1
336035.0,DJ Hussey,12.0,11
336035.0,DPMD Jayawardene,11.0,10
336035.0,I Sharma,0.0,1
336035.0,IK Pathan,7.0,4
336035.0,JR Hopes,13.0,11
336035.0,KC Sangakkara,64.0,48
336035.0,LR Shukla,5.0,4
336035.0,PP Chawla,0.0,1
336035.0,SC Ganguly,86.0,56
336035.0,SE Marsh,40.0,32
336035.0,Salman Butt,24.0,20
336035.0,TM Srivastava,1.0,1
336035.0,Umar Gul,24.0,11
336035.0,WP Saha,13.0,15
336035.0,Yuvraj Singh,27.0,19
336036.0,AM Nayar,25.0,19
336036.0,DR Smith,8.0,8
336036.0,Kamran Akmal,18.0,16
336036.0,M Kaif,12.0,16
336036.0,MK Pandey,3.0,6
336036.0,NK Patel,40.0,30
336036.0,RA Jadeja,23.0,20
336036.0,RR Raje,1.0,2
336036.0,RV Uthappa,3.0,9
336036.0,SA Asnodkar,17.0,20
336036.0,SM Pollock,0.0,1
336036.0,SR Tendulkar,30.0,35
336036.0,SR Watson,18.0,20
336036.0,ST Jayasuriya,38.0,39
336036.0,YK Pathan,2.0,4
336036.0,YV Takawale,24.0,8
336037.0,AC Gilchrist,5.0,8
336037.0,AS Yadav,0.0,1
336037.0,DB Ravi Teja,40.0,31
336037.0,HH Gibbs,8.0,10
336037.0,JA Morkel,12.0,12
336037.0,MS Dhoni,37.0,27
336037.0,PA Patel,20.0,29
336037.0,PP Ojha,1.0,1
336037.0,RP Singh,10.0,4
336037.0,SB Styris,20.0,20
336037.0,SK Raina,54.0,46
336037.0,SP Fleming,14.0,10
336037.0,Shahid Afridi,1.0,2
336037.0,Y Venugopal Rao,46.0,49
336038.0,A Mishra,2.0,5
336038.0,G Gambhir,11.0,17
336038.0,GC Smith,25.0,22
336038.0,GD McGrath,4.0,3
336038.0,KD Karthik,10.0,12
336038.0,M Kaif,12.0,12
336038.0,M Rawat,2.0,4
336038.0,MF Maharoof,6.0,6
336038.0,MK Tiwary,0.0,3
336038.0,Mohammad Asif,3.0,5
336038.0,RA Jadeja,7.0,5
336038.0,S Dhawan,5.0,13
336038.0,SA Asnodkar,39.0,21
336038.0,SK Trivedi,1.0,2
336038.0,SK Warne,0.0,1
336038.0,SR Watson,52.0,30
336038.0,Sohail Tanvir,5.0,5
336038.0,TM Dilshan,33.0,22
336038.0,V Sehwag,3.0,4
336038.0,VY Mahesh,3.0,10
336038.0,YK Pathan,45.0,21
336039.0,DPMD Jayawardene,8.0,10
336039.0,IK Pathan,3.0,12
336039.0,JR Hopes,2.0,5
336039.0,KC Sangakkara,3.0,4
336039.0,PA Patel,51.0,52
336039.0,PP Chawla,12.0,15
336039.0,RR Powar,28.0,21
336039.0,S Sreesanth,0.0,2
336039.0,S Vidyut,6.0,7
336039.0,SE Marsh,23.0,17
336039.0,SK Raina,55.0,34
336039.0,WA Mota,25.0,27
336039.0,Yuvraj Singh,4.0,9
336040.0,CK Kapugedera,8.0,13
336040.0,JA Morkel,16.0,14
336040.0,Kamran Akmal,6.0,7
336040.0,M Kaif,12.0,9
336040.0,MS Dhoni,29.0,17
336040.0,NK Patel,2.0,11
336040.0,PA Patel,38.0,34
336040.0,RA Jadeja,0.0,1
336040.0,S Badrinath,6.0,2
336040.0,S Vidyut,16.0,14
336040.0,SA Asnodkar,28.0,20
336040.0,SK Raina,43.0,30
336040.0,SK Warne,9.0,9
336040.0,SR Watson,28.0,20
336040.0,Sohail Tanvir,9.0,9
336040.0,YK Pathan,56.0,40
392181.0,A Flintoff,24.0,25
392181.0,AM Nayar,35.0,14
392181.0,DJ Bravo,5.0,4
392181.0,Harbhajan Singh,4.0,2
392181.0,JDP Oram,8.0,6
392181.0,JP Duminy,9.0,7
392181.0,Joginder Sharma,16.0,15
392181.0,ML Hayden,44.0,35
392181.0,MS Dhoni,36.0,26
392181.0,PA Patel,0.0,2
392181.0,S Badrinath,0.0,2
392181.0,S Dhawan,22.0,22
392181.0,SK Raina,8.0,9
392181.0,SR Tendulkar,59.0,49
392181.0,ST Jayasuriya,26.0,20
392181.0,T Thushara,1.0,3
392181.0,Z Khan,2.0,3
392182.0,AD Mascarenhas,0.0,1
392182.0,B Akhil,9.0,9
392182.0,GC Smith,2.0,12
392182.0,JD Ryder,0.0,2
392182.0,KP Pietersen,32.0,30
392182.0,Kamran Khan,3.0,5
392182.0,LRPL Taylor,0.0,1
392182.0,M Rawat,4.0,7
392182.0,MM Patel,0.0,2
392182.0,NK Patel,4.0,19
392182.0,P Kumar,8.0,10
392182.0,R Dravid,66.0,50
392182.0,R Vinay Kumar,8.0,2
392182.0,RA Jadeja,11.0,11
392182.0,RV Uthappa,3.0,10
392182.0,SA Asnodkar,0.0,3
392182.0,SK Warne,3.0,9
392182.0,T Henderson,11.0,15
392182.0,V Kohli,3.0,8
392182.0,YK Pathan,11.0,15
392183.0,DPMD Jayawardene,6.0,6
392183.0,G Gambhir,15.0,14
392183.0,IK Pathan,6.0,7
392183.0,K Goel,38.0,22
392183.0,KC Sangakkara,8.0,11
392183.0,RS Bopara,22.0,18
392183.0,V Sehwag,38.0,18
392183.0,Yuvraj Singh,16.0,12
392184.0,A Chopra,11.0,20
392184.0,AB Agarkar,7.0,3
392184.0,AB Dinda,2.0,2
392184.0,AC Gilchrist,13.0,11
392184.0,BB McCullum,1.0,3
392184.0,BJ Hodge,31.0,34
392184.0,CH Gayle,10.0,12
392184.0,HH Gibbs,43.0,27
392184.0,I Sharma,9.0,9
392184.0,LR Shukla,8.0,6
392184.0,M Kartik,10.0,10
392184.0,MC Henriques,6.0,8
392184.0,RG Sharma,36.0,32
392184.0,SC Ganguly,1.0,12
392184.0,VVS Laxman,10.0,10
392185.0,A Flintoff,22.0,14
392185.0,A Kumble,1.0,5
392185.0,DW Steyn,0.0,3
392185.0,JA Morkel,5.0,3
392185.0,JH Kallis,24.0,20
392185.0,KP Pietersen,0.0,1
392185.0,LRPL Taylor,1.0,4
392185.0,ML Hayden,65.0,37
392185.0,MS Dhoni,16.0,15
392185.0,P Kumar,0.0,3
392185.0,PA Patel,30.0,26
392185.0,R Bishnoi,0.0,1
392185.0,R Dravid,20.0,18
392185.0,R Vinay Kumar,5.0,6
392185.0,RV Uthappa,20.0,21
392185.0,SK Raina,28.0,29
392185.0,V Kohli,11.0,14
392186.0,BB McCullum,21.0,17
392186.0,BJ Hodge,10.0,14
392186.0,CH Gayle,44.0,29
392186.0,DPMD Jayawardene,31.0,21
392186.0,IK Pathan,32.0,17
392186.0,K Goel,0.0,7
392186.0,KC Sangakkara,26.0,24
392186.0,PP Chawla,3.0,7
392186.0,RS Bopara,15.0,15
392186.0,T Kohli,1.0,4
392186.0,Yuvraj Singh,38.0,32
392188.0,A Kumble,1.0,1
392188.0,AC Gilchrist,71.0,45
392188.0,DB Ravi Teja,8.0,5
392188.0,FH Edwards,3.0,2
392188.0,HH Gibbs,13.0,7
392188.0,JD Ryder,0.0,1
392188.0,JH Kallis,15.0,14
392188.0,KP Pietersen,11.0,17
392188.0,KV Sharma,1.0,3
392188.0,P Kumar,14.0,6
392188.0,R Bishnoi,1.0,2
392188.0,R Dravid,48.0,27
392188.0,RG Sharma,52.0,31
392188.0,RV Uthappa,12.0,20
392188.0,SB Styris,14.0,8
392188.0,V Kohli,50.0,35
392188.0,VVS Laxman,5.0,10
392188.0,Y Venugopal Rao,9.0,13
392189.0,A Flintoff,16.0,18
392189.0,AB de Villiers,105.0,54
392189.0,G Gambhir,0.0,1
392189.0,JA Morkel,13.0,14
392189.0,Joginder Sharma,4.0,3
392189.0,KD Karthik,18.0,17
392189.0,M Muralitharan,0.0,1
392189.0,MK Tiwary,9.0,13
392189.0,ML Hayden,57.0,28
392189.0,MS Dhoni,5.0,7
392189.0,MS Gony,6.0,2
392189.0,PA Patel,16.0,17
392189.0,S Badrinath,7.0,8
392189.0,SK Raina,41.0,27
392189.0,TM Dilshan,50.0,27
392189.0,V Sehwag,6.0,9
392190.0,AB Agarkar,1.0,1
392190.0,AD Mascarenhas,27.0,28
392190.0,AS Raut,21.0,17
392190.0,BB McCullum,4.0,10
392190.0,BJ Hodge,5.0,7
392190.0,CH Gayle,54.0,44
392190.0,GC Smith,15.0,21
392190.0,I Sharma,1.0,1
392190.0,LR Shukla,13.0,13
392190.0,PC Valthaty,5.0,7
392190.0,RA Jadeja,22.0,27
392190.0,RJ Quiney,6.0,2
392190.0,SB Bangar,2.0,9
392190.0,SC Ganguly,46.0,34
392190.0,SK Warne,2.0,2
392190.0,YK Pathan,60.0,26
392190.0,Yashpal Singh,20.0,18
392191.0,A Kumble,5.0,3
392191.0,DPMD Jayawardene,1.0,1
392191.0,JD Ryder,32.0,21
392191.0,JH Kallis,62.0,48
392191.0,K Goel,19.0,21
392191.0,KC Sangakkara,26.0,18
392191.0,KP Pietersen,0.0,2
392191.0,LRPL Taylor,35.0,23
392191.0,P Kumar,13.0,7
392191.0,Pankaj Singh,0.0,1
392191.0,R Dravid,10.0,13
392191.0,R Vinay Kumar,1.0,1
392191.0,RS Bopara,84.0,61
392191.0,RV Uthappa,0.0,1
392191.0,V Kohli,2.0,3
392191.0,Yuvraj Singh,30.0,18
392192.0,AC Gilchrist,35.0,21
392192.0,AM Nayar,10.0,6
392192.0,DB Ravi Teja,9.0,9
392192.0,DJ Bravo,21.0,18
392192.0,DR Smith,35.0,23
392192.0,FH Edwards,1.0,3
392192.0,HH Gibbs,58.0,46
392192.0,Harbhajan Singh,20.0,9
392192.0,JP Duminy,47.0,43
392192.0,PP Ojha,0.0,2
392192.0,PR Shah,1.0,1
392192.0,RG Sharma,3.0,5
392192.0,RP Singh,4.0,4
392192.0,S Dhawan,3.0,7
392192.0,SR Tendulkar,36.0,28
392192.0,ST Jayasuriya,1.0,9
392192.0,VVS Laxman,0.0,1
392192.0,Y Venugopal Rao,9.0,11
392192.0,Z Khan,4.0,6
392194.0,AB de Villiers,21.0,23
392194.0,B Akhil,8.0,5
392194.0,G Gambhir,16.0,19
392194.0,JH Kallis,0.0,1
392194.0,KD Karthik,12.0,10
392194.0,KP Pietersen,37.0,26
392194.0,LRPL Taylor,31.0,36
392194.0,M Manhas,23.0,13
392194.0,MV Boucher,36.0,29
392194.0,Pankaj Singh,1.0,1
392194.0,RV Uthappa,3.0,4
392194.0,TM Dilshan,67.0,49
392194.0,V Kohli,22.0,24
392194.0,V Sehwag,7.0,6
392195.0,AD Mascarenhas,4.0,2
392195.0,AS Raut,1.0,4
392195.0,DPMD Jayawardene,7.0,10
392195.0,GC Smith,2.0,8
392195.0,IK Pathan,39.0,34
392195.0,KC Sangakkara,60.0,53
392195.0,M Rawat,4.0,6
392195.0,PP Chawla,6.0,7
392195.0,RA Jadeja,37.0,44
392195.0,RJ Quiney,7.0,8
392195.0,RS Bopara,11.0,16
392195.0,SA Asnodkar,3.0,5
392195.0,SK Warne,34.0,35
392195.0,WA Mota,1.0,2
392195.0,YK Pathan,10.0,13
392195.0,Yuvraj Singh,2.0,6
392196.0,AA Bilakhia,12.0,14
392196.0,AC Gilchrist,44.0,20
392196.0,DR Smith,12.0,5
392196.0,HH Gibbs,69.0,57
392196.0,JA Morkel,13.0,7
392196.0,JDP Oram,41.0,29
392196.0,ML Hayden,49.0,36
392196.0,MS Dhoni,22.0,24
392196.0,PA Patel,0.0,2
392196.0,RG Sharma,18.0,20
392196.0,S Badrinath,8.0,9
392196.0,SK Raina,25.0,20
392196.0,VVS Laxman,4.0,5
392197.0,AB Dinda,0.0,1
392197.0,AM Nayar,3.0,3
392197.0,AN Ghosh,0.0,1
392197.0,BAW Mendis,0.0,1
392197.0,BB McCullum,1.0,6
392197.0,BJ Hodge,24.0,23
392197.0,CH Gayle,12.0,12
392197.0,DJ Bravo,3.0,5
392197.0,Harbhajan Singh,18.0,8
392197.0,I Sharma,6.0,3
392197.0,JP Duminy,18.0,14
392197.0,LR Shukla,6.0,10
392197.0,S Dhawan,12.0,10
392197.0,SC Ganguly,34.0,30
392197.0,SR Tendulkar,68.0,48
392197.0,SS Tiwary,4.0,3
392197.0,ST Jayasuriya,52.0,33
392197.0,Yashpal Singh,8.0,8
392198.0,A Mishra,0.0,4
392198.0,AB de Villiers,50.0,41
392198.0,DL Vettori,29.0,28
392198.0,G Gambhir,8.0,6
392198.0,GC Smith,44.0,48
392198.0,KD Karthik,4.0,5
392198.0,M Manhas,23.0,16
392198.0,PC Valthaty,1.0,5
392198.0,PJ Sangwan,1.0,1
392198.0,RA Jadeja,16.0,14
392198.0,RJ Quiney,4.0,11
392198.0,SA Asnodkar,11.0,8
392198.0,SK Warne,0.0,2
392198.0,TM Dilshan,7.0,10
392198.0,V Sehwag,16.0,11
392198.0,YK Pathan,62.0,30
392199.0,AB Agarkar,6.0,8
392199.0,BB McCullum,0.0,1
392199.0,BJ Hodge,17.0,16
392199.0,CH Gayle,40.0,38
392199.0,JH Kallis,23.0,27
392199.0,KP Pietersen,13.0,13
392199.0,LR Shukla,2.0,3
392199.0,MK Pandey,2.0,2
392199.0,MN van Wyk,43.0,35
392199.0,MV Boucher,25.0,13
392199.0,RE van der Merwe,9.0,9
392199.0,SC Ganguly,1.0,8
392199.0,SP Goswami,43.0,49
392199.0,V Kohli,19.0,12
392199.0,WP Saha,21.0,14
392200.0,AM Nayar,15.0,17
392200.0,DJ Bravo,15.0,22
392200.0,DPMD Jayawardene,7.0,9
392200.0,Harbhajan Singh,6.0,5
392200.0,IK Pathan,7.0,12
392200.0,JP Duminy,59.0,65
392200.0,K Goel,12.0,12
392200.0,KC Sangakkara,45.0,47
392200.0,PP Chawla,0.0,2
392200.0,RR Powar,10.0,10
392200.0,RS Bopara,6.0,14
392200.0,S Dhawan,3.0,7
392200.0,SR Tendulkar,1.0,6
392200.0,SS Tiwary,6.0,4
392200.0,ST Jayasuriya,0.0,2
392200.0,WA Mota,5.0,6
392200.0,Yuvraj Singh,10.0,14
392201.0,AA Bilakhia,22.0,28
392201.0,AB de Villiers,5.0,9
392201.0,AC Gilchrist,8.0,5
392201.0,DR Smith,48.0,29
392201.0,G Gambhir,17.0,15
392201.0,HH Gibbs,0.0,4
392201.0,KD Karthik,41.0,32
392201.0,M Manhas,3.0,2
392201.0,PP Ojha,1.0,1
392201.0,RG Sharma,17.0,20
392201.0,RP Singh,2.0,4
392201.0,Shoaib Ahmed,0.0,3
392201.0,TL Suman,23.0,14
392201.0,TM Dilshan,52.0,51
392201.0,V Sehwag,20.0,11
392201.0,Y Venugopal Rao,16.0,15
392202.0,AD Mascarenhas,8.0,8
392202.0,GC Smith,2.0,5
392202.0,JA Morkel,4.0,1
392202.0,JDP Oram,2.0,6
392202.0,M Rawat,8.0,7
392202.0,ML Hayden,1.0,2
392202.0,MM Patel,0.0,1
392202.0,MS Dhoni,22.0,19
392202.0,PA Patel,3.0,11
392202.0,RA Jadeja,37.0,34
392202.0,RJ Quiney,28.0,32
392202.0,S Badrinath,29.0,27
392202.0,SA Asnodkar,10.0,8
392202.0,SK Raina,98.0,57
392202.0,SK Trivedi,2.0,3
392202.0,SK Warne,3.0,9
392202.0,YK Pathan,20.0,13
392203.0,AM Nayar,10.0,13
392203.0,AM Rahane,10.0,8
392203.0,BB McCullum,5.0,7
392203.0,BJ Hodge,73.0,64
392203.0,CH Gayle,7.0,7
392203.0,GR Napier,15.0,16
392203.0,Harbhajan Singh,6.0,8
392203.0,JP Duminy,52.0,38
392203.0,LR Shukla,6.0,7
392203.0,MN van Wyk,32.0,37
392203.0,SC Ganguly,0.0,1
392203.0,SR Tendulkar,34.0,32
392203.0,ST Jayasuriya,6.0,9
392203.0,WP Saha,8.0,4
392203.0,Z Khan,2.0,2
392204.0,A Kumble,1.0,4
392204.0,DPMD Jayawardene,19.0,16
392204.0,IK Pathan,12.0,10
392204.0,JD Ryder,2.0,5
392204.0,JH Kallis,27.0,24
392204.0,K Goel,20.0,29
392204.0,KC Sangakkara,17.0,23
392204.0,KP Appanna,0.0,1
392204.0,MV Boucher,2.0,4
392204.0,P Kumar,9.0,7
392204.0,PP Chawla,3.0,4
392204.0,R Bishnoi,18.0,14
392204.0,RE van der Merwe,35.0,19
392204.0,RV Uthappa,19.0,17
392204.0,SM Katich,3.0,5
392204.0,SP Goswami,10.0,15
392204.0,TM Srivastava,0.0,1
392204.0,V Kohli,16.0,14
392204.0,Yuvraj Singh,50.0,35
392205.0,AA Bilakhia,1.0,5
392205.0,AC Gilchrist,39.0,36
392205.0,AS Raut,36.0,23
392205.0,DR Smith,7.0,8
392205.0,GC Smith,0.0,2
392205.0,HH Gibbs,8.0,10
392205.0,LA Carseldine,39.0,34
392205.0,NV Ojha,0.0,6
392205.0,RA Jadeja,12.0,17
392205.0,RG Sharma,38.0,34
392205.0,SA Asnodkar,0.0,2
392205.0,SK Warne,21.0,17
392205.0,SM Harwood,3.0,7
392205.0,TL Suman,41.0,31
392205.0,YK Pathan,24.0,14
392206.0,A Mishra,11.0,8
392206.0,AB de Villiers,0.0,1
392206.0,DA Warner,51.0,40
392206.0,G Gambhir,13.0,14
392206.0,JA Morkel,6.0,4
392206.0,JDP Oram,3.0,7
392206.0,KD Karthik,52.0,31
392206.0,L Balaji,2.0,3
392206.0,M Manhas,0.0,4
392206.0,M Muralitharan,3.0,4
392206.0,M Vijay,14.0,14
392206.0,ML Hayden,30.0,20
392206.0,MS Dhoni,6.0,8
392206.0,PJ Sangwan,0.0,3
392206.0,R Bhatia,2.0,7
392206.0,S Badrinath,45.0,34
392206.0,SB Jakati,13.0,9
392206.0,SK Raina,32.0,22
392206.0,TM Dilshan,13.0,13
392207.0,BB McCullum,19.0,33
392207.0,BJ Hodge,70.0,44
392207.0,CH Gayle,17.0,17
392207.0,DPMD Jayawardene,52.0,44
392207.0,IK Pathan,19.0,16
392207.0,KC Sangakkara,0.0,2
392207.0,MN van Wyk,18.0,12
392207.0,S Sohal,25.0,18
392207.0,SC Ganguly,22.0,17
392207.0,SM Katich,34.0,29
392207.0,Yuvraj Singh,14.0,17
392208.0,AM Nayar,29.0,20
392208.0,AM Rahane,0.0,1
392208.0,DJ Bravo,50.0,40
392208.0,JH Kallis,69.0,63
392208.0,JP Duminy,1.0,6
392208.0,RV Uthappa,66.0,43
392208.0,SR Tendulkar,11.0,11
392208.0,ST Jayasuriya,52.0,44
392208.0,W Jaffer,7.0,10
392209.0,AC Gilchrist,0.0,1
392209.0,DR Smith,49.0,23
392209.0,HH Gibbs,0.0,3
392209.0,JA Morkel,4.0,5
392209.0,M Vijay,31.0,33
392209.0,ML Hayden,43.0,28
392209.0,MS Dhoni,58.0,39
392209.0,PP Ojha,0.0,2
392209.0,RG Sharma,21.0,20
392209.0,RJ Harris,1.0,4
392209.0,RP Singh,2.0,6
392209.0,SK Raina,32.0,19
392209.0,Shoaib Ahmed,1.0,2
392209.0,TL Suman,17.0,17
392209.0,VVS Laxman,0.0,7
392209.0,Y Venugopal Rao,2.0,6
392210.0,AS Raut,1.0,1
392210.0,DPMD Jayawardene,9.0,11
392210.0,GC Smith,77.0,44
392210.0,IK Pathan,19.0,18
392210.0,K Goel,1.0,4
392210.0,KC Sangakkara,11.0,15
392210.0,LA Carseldine,16.0,9
392210.0,NV Ojha,68.0,51
392210.0,PP Chawla,6.0,7
392210.0,RA Jadeja,33.0,12
392210.0,RR Powar,6.0,7
392210.0,S Sohal,0.0,1
392210.0,S Sreesanth,4.0,8
392210.0,SM Katich,10.0,13
392210.0,YK Pathan,12.0,7
392210.0,Yuvraj Singh,48.0,44
392211.0,BB McCullum,35.0,32
392211.0,BJ Hodge,10.0,19
392211.0,DA Warner,36.0,23
392211.0,G Gambhir,71.0,58
392211.0,MC Henriques,30.0,24
392211.0,MN van Wyk,74.0,48
392211.0,TM Dilshan,42.0,35
392211.0,WP Saha,1.0,1
392212.0,AC Gilchrist,25.0,31
392212.0,AM Nayar,1.0,4
392212.0,DB Ravi Teja,4.0,4
392212.0,DJ Bravo,13.0,16
392212.0,DR Smith,16.0,12
392212.0,DS Kulkarni,7.0,9
392212.0,HH Gibbs,0.0,6
392212.0,Harbhajan Singh,0.0,1
392212.0,JP Duminy,52.0,49
392212.0,PR Shah,29.0,19
392212.0,RG Sharma,38.0,36
392212.0,RJ Harris,5.0,4
392212.0,RR Raje,11.0,7
392212.0,SR Tendulkar,2.0,4
392212.0,SS Tiwary,3.0,5
392212.0,ST Jayasuriya,5.0,7
392212.0,TL Suman,20.0,13
392212.0,Y Venugopal Rao,28.0,18
392213.0,D du Preez,10.0,13
392213.0,GC Smith,20.0,22
392213.0,JH Kallis,10.0,15
392213.0,LA Carseldine,9.0,8
392213.0,MV Boucher,6.0,8
392213.0,NV Ojha,52.0,38
392213.0,P Kumar,7.0,4
392213.0,R Dravid,0.0,2
392213.0,R Vinay Kumar,12.0,13
392213.0,RA Jadeja,1.0,4
392213.0,RE van der Merwe,15.0,17
392213.0,RV Uthappa,17.0,22
392213.0,V Kohli,15.0,22
392213.0,W Jaffer,8.0,9
392213.0,YK Pathan,22.0,21
392214.0,DPMD Jayawardene,44.0,25
392214.0,JA Morkel,2.0,2
392214.0,K Goel,14.0,21
392214.0,ML Hayden,89.0,58
392214.0,MS Dhoni,56.0,27
392214.0,S Badrinath,0.0,1
392214.0,S Sohal,2.0,2
392214.0,SK Raina,32.0,21
392214.0,SM Katich,50.0,25
392214.0,Yuvraj Singh,58.0,38
392215.0,AB de Villiers,50.0,38
392215.0,AM Nayar,18.0,28
392215.0,AM Rahane,12.0,12
392215.0,DA Warner,21.0,32
392215.0,DJ Bravo,35.0,33
392215.0,DS Kulkarni,1.0,4
392215.0,G Gambhir,19.0,24
392215.0,Harbhajan Singh,10.0,6
392215.0,JP Duminy,0.0,4
392215.0,KD Karthik,5.0,3
392215.0,L Ronchi,0.0,3
392215.0,PR Shah,11.0,23
392215.0,RR Raje,1.0,2
392215.0,SR Tendulkar,15.0,15
392215.0,TM Dilshan,17.0,20
392216.0,A Symonds,60.0,37
392216.0,AC Gilchrist,20.0,17
392216.0,B Lee,14.0,10
392216.0,DPMD Jayawardene,43.0,29
392216.0,HH Gibbs,13.0,13
392216.0,IK Pathan,10.0,12
392216.0,KC Sangakkara,25.0,19
392216.0,PP Chawla,8.0,6
392216.0,RG Sharma,9.0,15
392216.0,S Sohal,30.0,18
392216.0,SM Katich,9.0,11
392216.0,TL Suman,27.0,17
392216.0,WA Mota,3.0,4
392216.0,Y Venugopal Rao,32.0,26
392216.0,Yuvraj Singh,18.0,13
392217.0,AS Raut,7.0,5
392217.0,GC Smith,30.0,33
392217.0,JDP Oram,1.0,2
392217.0,LA Carseldine,9.0,8
392217.0,M Vijay,10.0,13
392217.0,ML Hayden,48.0,46
392217.0,NV Ojha,0.0,2
392217.0,RA Jadeja,27.0,19
392217.0,S Badrinath,59.0,43
392217.0,SA Asnodkar,26.0,26
392217.0,SK Raina,13.0,12
392217.0,SK Warne,21.0,11
392217.0,SM Harwood,6.0,7
392217.0,YK Pathan,7.0,11
392218.0,A Kumble,7.0,6
392218.0,AM Rahane,62.0,52
392218.0,JH Kallis,12.0,10
392218.0,JP Duminy,59.0,42
392218.0,LRPL Taylor,16.0,16
392218.0,MV Boucher,48.0,37
392218.0,R Dravid,10.0,13
392218.0,R Vinay Kumar,7.0,12
392218.0,RE van der Merwe,3.0,5
392218.0,RV Uthappa,4.0,5
392218.0,SR Tendulkar,0.0,3
392218.0,ST Jayasuriya,29.0,30
392218.0,V Kohli,20.0,24
392219.0,AB Agarkar,39.0,29
392219.0,AB de Villiers,40.0,33
392219.0,BB McCullum,6.0,4
392219.0,BJ Hodge,0.0,3
392219.0,DA Warner,36.0,25
392219.0,G Gambhir,18.0,25
392219.0,KD Karthik,17.0,22
392219.0,M Kartik,11.0,10
392219.0,MC Henriques,2.0,8
392219.0,MN van Wyk,0.0,3
392219.0,SC Ganguly,44.0,47
392219.0,TM Dilshan,1.0,3
392219.0,WP Saha,0.0,1
392219.0,Yashpal Singh,13.0,21
392220.0,A Symonds,30.0,19
392220.0,AC Gilchrist,10.0,12
392220.0,AS Raut,1.0,2
392220.0,DB Ravi Teja,7.0,3
392220.0,DR Smith,47.0,32
392220.0,GC Smith,1.0,3
392220.0,LA Carseldine,8.0,12
392220.0,M Morkel,8.0,9
392220.0,MM Patel,5.0,7
392220.0,NV Ojha,16.0,14
392220.0,RA Jadeja,19.0,20
392220.0,RG Sharma,9.0,14
392220.0,SA Asnodkar,44.0,40
392220.0,SK Trivedi,1.0,5
392220.0,SK Warne,0.0,1
392220.0,TL Suman,29.0,19
392220.0,WPUJC Vaas,20.0,15
392220.0,Y Venugopal Rao,12.0,7
392220.0,YK Pathan,6.0,7
392221.0,AD Mathews,16.0,14
392221.0,AN Ghosh,7.0,7
392221.0,BB McCullum,84.0,64
392221.0,DJ Hussey,43.0,28
392221.0,JD Ryder,22.0,20
392221.0,JH Kallis,32.0,38
392221.0,LRPL Taylor,81.0,33
392221.0,MV Boucher,13.0,10
392221.0,R Dravid,12.0,13
392221.0,RV Uthappa,7.0,10
392221.0,SC Ganguly,4.0,6
392221.0,WP Saha,10.0,5
392222.0,AM Rahane,1.0,5
392222.0,B Lee,8.0,12
392222.0,DJ Bravo,70.0,62
392222.0,IK Pathan,0.0,3
392222.0,K Goel,20.0,24
392222.0,KC Sangakkara,8.0,20
392222.0,LA Pomersbach,5.0,7
392222.0,S Sohal,43.0,26
392222.0,S Sreesanth,1.0,11
392222.0,SM Katich,0.0,2
392222.0,SR Tendulkar,41.0,29
392222.0,ST Jayasuriya,4.0,8
392222.0,WA Mota,4.0,7
392222.0,Yuvraj Singh,12.0,18
392223.0,A Mishra,2.0,3
392223.0,A Symonds,41.0,23
392223.0,AB de Villiers,44.0,36
392223.0,AC Gilchrist,64.0,35
392223.0,DA Warner,4.0,7
392223.0,DB Ravi Teja,27.0,35
392223.0,DR Smith,1.0,2
392223.0,G Gambhir,19.0,26
392223.0,KD Karthik,44.0,24
392223.0,PP Ojha,0.0,2
392223.0,R Bhatia,0.0,1
392223.0,RG Sharma,6.0,7
392223.0,RP Singh,0.0,1
392223.0,Shoaib Ahmed,0.0,1
392223.0,TL Suman,3.0,8
392223.0,TM Dilshan,37.0,19
392223.0,V Sehwag,11.0,10
392223.0,WPUJC Vaas,10.0,6
392223.0,Y Venugopal Rao,1.0,3
392224.0,B Akhil,0.0,2
392224.0,JA Morkel,9.0,7
392224.0,JDP Oram,7.0,15
392224.0,JH Kallis,0.0,2
392224.0,L Balaji,0.0,1
392224.0,LRPL Taylor,46.0,50
392224.0,M Muralitharan,4.0,2
392224.0,M Vijay,5.0,9
392224.0,ML Hayden,60.0,39
392224.0,MS Dhoni,18.0,20
392224.0,MV Boucher,5.0,5
392224.0,P Kumar,12.0,6
392224.0,R Dravid,8.0,8
